task,reward_contract,policy,seed,horizon,estimator,denominator,clip,estimate,interval_low,interval_high,ess,ess_fraction,unsupported_target_mass,weight_median,weight_p95,weight_p99,weight_max,finite,evidence_status,development_only_single_pass,preferred_estimator_selected,identified_target_policy_value,diagnostic_changed_estimand,diagnostic_assumption,known_value_median_coverage90,known_value_median_rank_recovery,known_value_median_sign_recovery,known_value_false_improvement_rate,interpretation,descriptive_not_authorization,detail,reason
sepsis,terminal_90d_only,soft_spibb,3411,1,WDR,neural_classifier,none,0.0036507036967229,-0.0009724692170674,0.0096935555780456,161.3246174048058,0.2610430702343135,0.0,0.6589581651912075,2.307189828663321,3.862352083386413,41.78367843855143,1.0,reported_supported,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.6,0.2571428571428572,0.6,0.1720833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,1,FQE,neural_classifier,none,0.002960353357693,0.0027946689777458,0.003114058447594,161.3246174048058,0.2610430702343135,0.0,0.6589581651912075,2.307189828663321,3.862352083386413,41.78367843855143,1.0,reported_supported,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.0,0.2,0.4,0.2355555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,1,support_restricted_WPDIS,neural_classifier,none,0.0036091897609502,-0.001127511603137,0.0098791305146321,161.3246174048058,0.2610430702343135,0.0,0.6589581651912075,2.307189828663321,3.862352083386413,41.78367843855143,1.0,reported_supported,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1630555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,1,IS,neural_classifier,20.0,0.0038879740368663,-0.0013340709970336,0.0106796934681296,295.8985662260785,0.478800268974237,0.0,0.6589581651912075,2.307189828663321,3.862352083386413,20.0,1.0,reported_supported,1.0,0.0,1.0,0.0,none,0.4333333333333333,0.3142857142857143,0.4,0.2220833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,1,WIS,neural_classifier,20.0,0.0037312817435545,-0.0012344214696941,0.0103084352466122,295.8985662260785,0.478800268974237,0.0,0.6589581651912075,2.307189828663321,3.862352083386413,20.0,1.0,reported_supported,1.0,0.0,1.0,0.0,none,0.5833333333333333,0.4285714285714286,0.6,0.1954166666666666,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,1,PDIS,neural_classifier,20.0,0.0038879740368663,-0.0013340709970336,0.0106796934681296,295.8985662260785,0.478800268974237,0.0,0.6589581651912075,2.307189828663321,3.862352083386413,20.0,1.0,reported_supported,1.0,0.0,1.0,0.0,none,0.5333333333333333,0.1428571428571428,0.4,0.2070833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,1,WPDIS,neural_classifier,20.0,0.0037312817435545,-0.0012344214696941,0.0103084352466122,295.8985662260785,0.478800268974237,0.0,0.6589581651912075,2.307189828663321,3.862352083386413,20.0,1.0,reported_supported,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1630555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,1,CWPDIS,neural_classifier,20.0,0.0036887974303777,-0.0019138791207491,0.0109174443014793,295.8985662260785,0.478800268974237,0.0,0.6589581651912075,2.307189828663321,3.862352083386413,20.0,1.0,reported_supported,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1613888888888889,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,1,DR,neural_classifier,20.0,0.0037040283574203,-0.0012581739401417,0.010173566794723,295.8985662260785,0.478800268974237,0.0,0.6589581651912075,2.307189828663321,3.862352083386413,20.0,1.0,reported_supported,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.6,0.1428571428571428,0.4,0.2090277777777777,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,1,WDR,neural_classifier,20.0,0.0036740569275493,-0.0009788543689262,0.0099055067602355,295.8985662260785,0.478800268974237,0.0,0.6589581651912075,2.307189828663321,3.862352083386413,20.0,1.0,reported_supported,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.6,0.2571428571428572,0.6,0.1720833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,1,FQE,neural_classifier,20.0,0.002960353357693,0.0027946689777458,0.003114058447594,295.8985662260785,0.478800268974237,0.0,0.6589581651912075,2.307189828663321,3.862352083386413,20.0,1.0,reported_supported,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.0,0.2,0.4,0.2355555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,1,support_restricted_WPDIS,neural_classifier,20.0,0.0037312817435545,-0.0012344214696941,0.0103084352466122,295.8985662260785,0.478800268974237,0.0,0.6589581651912075,2.307189828663321,3.862352083386413,20.0,1.0,reported_supported,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1630555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,IS,historical_knn,none,-0.27700174078313,-0.9888689732012078,0.1183678630619105,20.33633441275888,0.0347629648081348,0.0,2.055245568894012,84.00116492419895,327.5222847917058,2209.240351568764,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.4333333333333333,0.3142857142857143,0.4,0.2220833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,WIS,historical_knn,none,-0.0132705318707817,-0.050008253617093,0.0061004188193762,20.33633441275888,0.0347629648081348,0.0,2.055245568894012,84.00116492419895,327.5222847917058,2209.240351568764,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.5833333333333333,0.4285714285714286,0.6,0.1954166666666666,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,PDIS,historical_knn,none,-0.27700174078313,-0.9888689732012078,0.1183678630619105,20.33633441275888,0.0347629648081348,0.0,2.055245568894012,84.00116492419895,327.5222847917058,2209.240351568764,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.5333333333333333,0.1428571428571428,0.4,0.2070833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,WPDIS,historical_knn,none,-0.0132705318707817,-0.050008253617093,0.0061004188193762,20.33633441275888,0.0347629648081348,0.0,2.055245568894012,84.00116492419895,327.5222847917058,2209.240351568764,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1630555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,CWPDIS,historical_knn,none,-0.0146020878743793,-0.0537232468221678,0.006901885216071,20.33633441275888,0.0347629648081348,0.0,2.055245568894012,84.00116492419895,327.5222847917058,2209.240351568764,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1613888888888889,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,DR,historical_knn,none,-0.3694420342320471,-1.1814908626262317,0.3057725464046887,20.33633441275888,0.0347629648081348,0.0,2.055245568894012,84.00116492419895,327.5222847917058,2209.240351568764,1.0,reported_support_fragile,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.6,0.1428571428571428,0.4,0.2090277777777777,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,WDR,historical_knn,none,0.022999990650811,-0.0225919836018387,0.0540499725078034,20.33633441275888,0.0347629648081348,0.0,2.055245568894012,84.00116492419895,327.5222847917058,2209.240351568764,1.0,reported_support_fragile,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.6,0.2571428571428572,0.6,0.1720833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,FQE,historical_knn,none,0.0516157808805264,0.0512181267338582,0.0520223575576983,20.33633441275888,0.0347629648081348,0.0,2.055245568894012,84.00116492419895,327.5222847917058,2209.240351568764,1.0,reported_support_fragile,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.0,0.2,0.4,0.2355555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,support_restricted_WPDIS,historical_knn,none,-0.0132705318707817,-0.050008253617093,0.0061004188193762,20.33633441275888,0.0347629648081348,0.0,2.055245568894012,84.00116492419895,327.5222847917058,2209.240351568764,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1630555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,IS,historical_knn,20.0,-0.27700174078313,-0.9888689732012078,0.1183678630619105,28.541337426525,0.0487886109855128,0.0,2.055245568894012,77.5144532913338,327.5222847917058,1437.5031051002136,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.4333333333333333,0.3142857142857143,0.4,0.2220833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,WIS,historical_knn,20.0,-0.0143442142296426,-0.054826242957665,0.0064936705422792,28.541337426525,0.0487886109855128,0.0,2.055245568894012,77.5144532913338,327.5222847917058,1437.5031051002136,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.5833333333333333,0.4285714285714286,0.6,0.1954166666666666,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,PDIS,historical_knn,20.0,-0.27700174078313,-0.9888689732012078,0.1183678630619105,28.541337426525,0.0487886109855128,0.0,2.055245568894012,77.5144532913338,327.5222847917058,1437.5031051002136,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.5333333333333333,0.1428571428571428,0.4,0.2070833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,WPDIS,historical_knn,20.0,-0.0143442142296426,-0.054826242957665,0.0064936705422792,28.541337426525,0.0487886109855128,0.0,2.055245568894012,77.5144532913338,327.5222847917058,1437.5031051002136,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1630555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,CWPDIS,historical_knn,20.0,-0.015907798947783,-0.0585601682268662,0.0074431633923461,28.541337426525,0.0487886109855128,0.0,2.055245568894012,77.5144532913338,327.5222847917058,1437.5031051002136,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1613888888888889,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,DR,historical_knn,20.0,-0.4622177145264575,-1.273653807352397,0.117975474596583,28.541337426525,0.0487886109855128,0.0,2.055245568894012,77.5144532913338,327.5222847917058,1437.5031051002136,1.0,reported_support_fragile,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.6,0.1428571428571428,0.4,0.2090277777777777,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,WDR,historical_knn,20.0,0.0172931499710216,-0.0265795496826636,0.0473308305066904,28.541337426525,0.0487886109855128,0.0,2.055245568894012,77.5144532913338,327.5222847917058,1437.5031051002136,1.0,reported_support_fragile,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.6,0.2571428571428572,0.6,0.1720833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,FQE,historical_knn,20.0,0.0516157808805264,0.0512181267338582,0.0520223575576983,28.541337426525,0.0487886109855128,0.0,2.055245568894012,77.5144532913338,327.5222847917058,1437.5031051002136,1.0,reported_support_fragile,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.0,0.2,0.4,0.2355555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,support_restricted_WPDIS,historical_knn,20.0,-0.0143442142296426,-0.054826242957665,0.0064936705422792,28.541337426525,0.0487886109855128,0.0,2.055245568894012,77.5144532913338,327.5222847917058,1437.5031051002136,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1630555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,IS,neural_classifier,none,0.0343682511161578,0.0126989030375749,0.0604183548129117,98.42155864868704,0.1682419805960462,0.0,0.3442619411188208,3.763159431524728,14.556352433739017,37.080342102643606,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.4333333333333333,0.3142857142857143,0.4,0.2220833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,WIS,neural_classifier,none,0.0280574996361179,0.0113485055050185,0.0515506502398879,98.42155864868704,0.1682419805960462,0.0,0.3442619411188208,3.763159431524728,14.556352433739017,37.080342102643606,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.5833333333333333,0.4285714285714286,0.6,0.1954166666666666,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,PDIS,neural_classifier,none,0.0343682511161578,0.0126989030375749,0.0604183548129117,98.42155864868704,0.1682419805960462,0.0,0.3442619411188208,3.763159431524728,14.556352433739017,37.080342102643606,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.5333333333333333,0.1428571428571428,0.4,0.2070833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,WPDIS,neural_classifier,none,0.0280574996361179,0.0113485055050185,0.0515506502398879,98.42155864868704,0.1682419805960462,0.0,0.3442619411188208,3.763159431524728,14.556352433739017,37.080342102643606,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1630555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,CWPDIS,neural_classifier,none,0.0327568455628933,0.0133938299261568,0.0615577906364966,98.42155864868704,0.1682419805960462,0.0,0.3442619411188208,3.763159431524728,14.556352433739017,37.080342102643606,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1613888888888889,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,DR,neural_classifier,none,0.0113085365890658,-0.0108292544939429,0.0422506256378526,98.42155864868704,0.1682419805960462,0.0,0.3442619411188208,3.763159431524728,14.556352433739017,37.080342102643606,1.0,reported_support_fragile,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.6,0.1428571428571428,0.4,0.2090277777777777,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,WDR,neural_classifier,none,0.0164421927051444,-0.0002541721667489,0.0407580068969194,98.42155864868704,0.1682419805960462,0.0,0.3442619411188208,3.763159431524728,14.556352433739017,37.080342102643606,1.0,reported_support_fragile,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.6,0.2571428571428572,0.6,0.1720833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,FQE,neural_classifier,none,0.0516157808805264,0.0512181267338582,0.0520223575576983,98.42155864868704,0.1682419805960462,0.0,0.3442619411188208,3.763159431524728,14.556352433739017,37.080342102643606,1.0,reported_support_fragile,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.0,0.2,0.4,0.2355555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,support_restricted_WPDIS,neural_classifier,none,0.0280574996361179,0.0113485055050185,0.0515506502398879,98.42155864868704,0.1682419805960462,0.0,0.3442619411188208,3.763159431524728,14.556352433739017,37.080342102643606,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1630555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,IS,neural_classifier,20.0,0.0343682511161578,0.0126989030375749,0.0604183548129117,99.09578720832756,0.1693945080484231,0.0,0.3442619411188208,3.6673462582811567,12.609463941983178,37.080342102643606,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.4333333333333333,0.3142857142857143,0.4,0.2220833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,WIS,neural_classifier,20.0,0.0285516473485293,0.0114423878260424,0.051989650862757,99.09578720832756,0.1693945080484231,0.0,0.3442619411188208,3.6673462582811567,12.609463941983178,37.080342102643606,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.5833333333333333,0.4285714285714286,0.6,0.1954166666666666,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,PDIS,neural_classifier,20.0,0.0343682511161578,0.0126989030375749,0.0604183548129117,99.09578720832756,0.1693945080484231,0.0,0.3442619411188208,3.6673462582811567,12.609463941983178,37.080342102643606,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.5333333333333333,0.1428571428571428,0.4,0.2070833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,WPDIS,neural_classifier,20.0,0.0285516473485293,0.0114423878260424,0.051989650862757,99.09578720832756,0.1693945080484231,0.0,0.3442619411188208,3.6673462582811567,12.609463941983178,37.080342102643606,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1630555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,CWPDIS,neural_classifier,20.0,0.0334363311196674,0.0135805947487742,0.0626514933406859,99.09578720832756,0.1693945080484231,0.0,0.3442619411188208,3.6673462582811567,12.609463941983178,37.080342102643606,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1613888888888889,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,DR,neural_classifier,20.0,0.0122429768152551,-0.0098832096586118,0.042362208973494,99.09578720832756,0.1693945080484231,0.0,0.3442619411188208,3.6673462582811567,12.609463941983178,37.080342102643606,1.0,reported_support_fragile,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.6,0.1428571428571428,0.4,0.2090277777777777,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,WDR,neural_classifier,20.0,0.0166805561319422,-0.000263531991999,0.0413991350043987,99.09578720832756,0.1693945080484231,0.0,0.3442619411188208,3.6673462582811567,12.609463941983178,37.080342102643606,1.0,reported_support_fragile,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.6,0.2571428571428572,0.6,0.1720833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,FQE,neural_classifier,20.0,0.0516157808805264,0.0512181267338582,0.0520223575576983,99.09578720832756,0.1693945080484231,0.0,0.3442619411188208,3.6673462582811567,12.609463941983178,37.080342102643606,1.0,reported_support_fragile,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.0,0.2,0.4,0.2355555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,4,support_restricted_WPDIS,neural_classifier,20.0,0.0285516473485293,0.0114423878260424,0.051989650862757,99.09578720832756,0.1693945080484231,0.0,0.3442619411188208,3.6673462582811567,12.609463941983178,37.080342102643606,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1630555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,8,IS,historical_knn,none,-1492.6802905351674,-3150.047716849614,69.29958236340308,1.0594579130231525,0.0025165271093186,0.0,6.195635680600794,8202.89242860798,940521.4543298136,582996699.4565299,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.4333333333333333,0.3142857142857143,0.4,0.2220833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,8,WIS,historical_knn,none,-0.001047094031267,-0.1086699431381623,8.284109111062566e-05,1.0594579130231525,0.0025165271093186,0.0,6.195635680600794,8202.89242860798,940521.4543298136,582996699.4565299,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.5833333333333333,0.4285714285714286,0.6,0.1954166666666666,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,8,PDIS,historical_knn,none,-1492.6802905351674,-3150.047716849614,69.29958236340308,1.0594579130231525,0.0025165271093186,0.0,6.195635680600794,8202.89242860798,940521.4543298136,582996699.4565299,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.5333333333333333,0.1428571428571428,0.4,0.2070833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,8,WPDIS,historical_knn,none,-0.001047094031267,-0.1086699431381623,8.284109111062568e-05,1.0594579130231525,0.0025165271093186,0.0,6.195635680600794,8202.89242860798,940521.4543298136,582996699.4565299,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1630555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,8,CWPDIS,historical_knn,none,-0.0010482316766144,-0.1192872537979267,8.301788641780161e-05,1.0594579130231525,0.0025165271093186,0.0,6.195635680600794,8202.89242860798,940521.4543298136,582996699.4565299,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1613888888888889,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,8,DR,historical_knn,none,56344.76772292949,-4359.519437672323,173769.93998030236,1.0594579130231525,0.0025165271093186,0.0,6.195635680600794,8202.89242860798,940521.4543298136,582996699.4565299,1.0,reported_support_fragile,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.6,0.1428571428571428,0.4,0.2090277777777777,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,8,WDR,historical_knn,none,0.4528321126639801,0.0715122869629658,0.4928281532808122,1.0594579130231525,0.0025165271093186,0.0,6.195635680600794,8202.89242860798,940521.4543298136,582996699.4565299,1.0,reported_support_fragile,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.6,0.2571428571428572,0.6,0.1720833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,8,FQE,historical_knn,none,0.2099196172500163,0.2093854296963231,0.2105214451285822,1.0594579130231525,0.0025165271093186,0.0,6.195635680600794,8202.89242860798,940521.4543298136,582996699.4565299,1.0,reported_support_fragile,1.0,0.0,1.0,1.0,train_fitted_severity_bin_tabular_nuisance,0.0,0.2,0.4,0.2355555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,8,support_restricted_WPDIS,historical_knn,none,-0.001047094031267,-0.1086699431381623,8.284109111062568e-05,1.0594579130231525,0.0025165271093186,0.0,6.195635680600794,8202.89242860798,940521.4543298136,582996699.4565299,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1630555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,8,IS,historical_knn,20.0,-1492.6802905351674,-3150.047716849614,69.29958236340308,1.0796840044264129,0.0025645700817729,0.0,6.195635680600794,8202.89242860798,691960.7673775034,189625919.48928744,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.4333333333333333,0.3142857142857143,0.4,0.2220833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,8,WIS,historical_knn,20.0,-0.0031890013008963,-0.1642377927624251,0.0002534913098683,1.0796840044264129,0.0025645700817729,0.0,6.195635680600794,8202.89242860798,691960.7673775034,189625919.48928744,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.5833333333333333,0.4285714285714286,0.6,0.1954166666666666,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,8,PDIS,historical_knn,20.0,-1492.6802905351674,-3150.047716849614,69.29958236340308,1.0796840044264129,0.0025645700817729,0.0,6.195635680600794,8202.89242860798,691960.7673775034,189625919.48928744,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.5333333333333333,0.1428571428571428,0.4,0.2070833333333333,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,8,WPDIS,historical_knn,20.0,-0.0031890013008963,-0.1642377927624251,0.0002534913098683,1.0796840044264129,0.0025645700817729,0.0,6.195635680600794,8202.89242860798,691960.7673775034,189625919.48928744,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1630555555555555,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
sepsis,terminal_90d_only,soft_spibb,3411,8,CWPDIS,historical_knn,20.0,-0.0031999435442672,-0.1804582022072677,0.0002551708683914,1.0796840044264129,0.0025645700817729,0.0,6.195635680600794,8202.89242860798,691960.7673775034,189625919.48928744,1.0,reported_support_fragile,1.0,0.0,1.0,0.0,none,0.6,0.3142857142857143,0.6,0.1613888888888889,retrospective_association_sensitive_to_support_and_estimator_not_counterfactual_truth,,,
